date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate
2020-01-11,Automotive Parts,348.1,818.4,217.08,False,330.6
2020-01-11,Furniture,336.3,788.5,76.98,False,305.4
2020-01-11,Apparel,456.0,779.1,174.53,False,420.0
2020-01-11,Furniture,271.8,767.7,76.18,False,263.4
2020-01-11,Office Supplies,378.7,872.8,90.02,False,373.6
2020-01-11,Sporting Goods,504.9,1445.9,128.54,False,495.3
2020-01-12,Groceries,226.4,683.4,107.16,False,215.7
2020-01-12,Furniture,392.8,820.9,76.05,True,376.7
2020-01-12,Beauty,251.0,1045.3,166.93,False,246.4
2020-01-12,Office Supplies,353.8,878.2,91.51,False,352.0
2020-01-12,Sporting Goods,442.6,1452.6,128.33,False,456.0
2020-01-12,Apparel,439.1,783.4,171.85,False,412.7
2020-01-12,Furniture,246.8,776.8,76.91,False,289.7
2020-01-12,Electronics,177.8,533.0,46.78,False,175.3
2020-01-12,Pet Supplies,276.9,803.7,191.13,False,287.0
2020-01-13,Electronics,165.3,537.3,47.82,False,159.0
2020-01-13,Furniture,245.2,781.2,75.97,False,246.8
2020-01-13,Automotive Parts,369.4,838.4,211.45,True,356.0
2020-01-13,Pet Supplies,242.6,822.0,193.48,False,247.1
2020-01-13,Sporting Goods,468.8,1439.2,131.15,False,449.1
2020-01-13,Office Supplies,302.9,886.0,90.75,False,289.9
2020-01-13,Apparel,447.0,784.8,162.92,False,64.55
2020-01-13,Toys,208.5,793.8,235.68,False,189.5
2020-01-13,Beauty,265.1,1044.3,161.84,False,272.4
2020-01-13,Groceries,207.1,692.5,109.21,False,210.6
2020-01-14,Automotive Parts,299.6,844.2,217.32,False,308.9
2020-01-14,Pet Supplies,253.3,822.7,190.2,False,245.1
2020-01-14,Apparel,361.8,801.4,166.79,False,352.3
2020-01-14,Beauty,403.7,1039.1,164.86,True,405.0
2020-01-14,Electronics,158.9,533.8,48.03,False,146.2
2020-01-14,Toys,211.7,804.8,240.71,False,192.8
2020-01-14,Groceries,302.8,693.7,111.13,False,237.2
2020-01-14,Furniture,251.9,778.6,73.85,False,248.7
2020-01-14,Office Supplies,306.7,888.8,85.58,False,302.3
2020-01-14,Sporting Goods,437.0,1722.47,128.34,False,395.5
2020-01-15,Automotive Parts,348.2,825.4,218.73,False,341.4
2020-01-15,Sporting Goods,524.8,1722.47,123.35,False,547.0
2020-01-15,Groceries,261.3,690.7,107.24,False,270.5
2020-01-15,Furniture,251.5,776.7,74.69,False,239.5
2020-01-15,Electronics,201.8,524.5,49.17,False,204.7
2020-01-15,Office Supplies,366.6,819.8,89.18,False,345.3
2020-01-15,Clothing,437.5,783.8,171.45,False,452.0
2020-01-15,Toys,219.7,804.3,237.11,False,210.7
2020-01-15,Beauty,320.2,1019.2,159.6,False,305.0
2020-01-15,Pet Supplies,259.2,828.2,194.95,False,268.2
2020-01-16,Pet Supplies,293.6,812.3,201.35,False,265.0
2020-01-16,Groceries,323.3,684.4,108.24,False,332.5
2020-01-16,Automotive Parts,320.9,831.4,220.55,False,328.5
2020-01-16,Apparel,469.9,1198.0,169.42,False,464.0
2020-01-16,Electronics,248.4,522.9,46.37,False,201.7
2020-01-16,Furniture,256.9,773.0,73.7,False,242.4
2020-01-16,Sporting Goods,642.8,1418.0,130.74,True,628.15
2020-01-16,Toys,250.3,798.4,233.51,False,230.9
2020-01-16,Beauty,310.2,1021.9,158.41,False,387.5
2020-01-16,Office Supplies,342.5,881.8,89.82,False,355.8
2020-01-17,Furniture,266.7,769.1,74.43,False,264.6
2020-01-17,Apparel,486.4,1186.5,168.7,False,467.9
2020-01-17,Automotive Parts,331.6,822.7,216.38,False,317.9
2020-01-17,Toys,245.3,803.3,241.01,False,243.0
2020-01-17,Sporting Goods,523.4,1429.9,130.32,False,515.7
2020-01-17,Beauty,330.4,1011.4,158.06,False,334.9
2020-01-17,Electronics,226.8,519.8,47.96,False,237.7
2020-01-17,Office Supplies,433.8,864.9,86.49,False,440.7
2020-01-17,Pet Supplies,277.8,816.9,190.79,False,284.4
2020-01-17,Groceries,301.3,696.0,105.6,False,313.2
2020-01-18,Apparel,484.9,1191.7,166.63,False,487.3
2020-01-18,Pet Supplies,285.5,811.1,196.75,False,275.5
2020-01-18,Sporting Goods,475.7,1447.5,129.74,False,484.1
2020-01-18,Groceries,285.2,689.7,107.45,False,263.5
2020-01-18,Beauty,284.2,1016.3,164.45,False,297.4
2020-01-18,Electronics,195.0,480.8,47.73,False,184.6
2020-01-18,Toys,642.8,820.0,235.86,False,195.9
2020-01-18,Automotive Parts,338.1,820.3,217.8,False,315.7
2020-01-18,Furniture,248.3,778.2,74.76,False,225.8
2020-01-18,Office Supplies,642.8,879.9,90.97,False,361.35
2020-01-19,Beauty,288.2,1019.3,166.05,False,302.3
2020-01-19,Pet Supplies,274.9,809.4,202.37,False,262.7
2020-01-19,Sporting Goods,494.2,1397.7,128.26,False,447.0
2020-01-19,Electronics,207.5,533.8,46.71,False,188.3
2020-01-19,Office Supplies,330.3,903.4,91.05,False,340.3
2020-01-19,Groceries,237.0,710.6,103.43,False,217.4
2020-01-19,Automotive Parts,354.1,811.4,215.02,False,359.0
2020-01-19,Toys,204.4,819.2,241.6,False,210.2
2020-01-19,Furniture,241.4,770.2,72.3,False,233.8
2020-01-19,Apparel,424.7,1219.4,169.25,False,425.7
2020-01-20,Beauty,277.0,1032.7,163.17,False,268.5
2020-01-20,Office Supplies,334.6,909.3,92.86,False,341.8
2020-01-20,Electronics,178.9,535.9,45.7,False,165.8
2020-01-20,Toys,229.6,635.9,236.22,False,220.1
2020-01-20,Apparel,400.2,1230.6,164.31,False,376.7
2020-01-20,Furniture,238.9,774.1,74.03,False,225.0
2020-01-20,Sporting Goods,400.8,1465.3,127.19,False,368.6
2020-01-20,Automotive Parts,329.1,656.2,218.87,False,295.9
2020-01-20,Pet Supplies,214.1,840.7,200.22,False,310.6
2020-01-20,Groceries,234.9,699.5,105.45,False,242.6
2020-01-21,Toys,218.0,815.8,243.39,False,200.4
2020-01-21,Groceries,236.6,697.6,107.5,False,214.9
2020-01-21,Pet Supplies,271.2,824.5,196.78,False,269.8
2020-01-21,Sporting Goods,429.7,1455.1,127.45,False,431.7
2020-01-21,Office Supplies,348.6,904.7,90.12,False,339.3
2020-01-21,Automotive Parts,331.1,805.0,210.49,False,334.6
2020-01-21,Electronics,179.5,535.0,46.59,False,162.4
2020-01-21,Furniture,240.9,773.8,76.16,False,225.7
2020-01-21,Apparel,428.7,1226.6,175.51,False,446.7
2020-01-21,Beauty,397.35,1024.4,164.18,False,309.0
2020-01-22,Toys,255.8,807.5,233.27,False,259.4
2020-01-22,Furniture,303.9,775.7,75.16,False,223.4
2020-01-22,Apparel,464.6,1223.6,168.48,False,483.2
2020-01-22,Pet Supplies,258.3,829.5,198.48,False,263.3
2020-01-22,Office Supplies,369.1,484.9,87.58,False,336.0
2020-01-22,Beauty,271.6,1028.7,163.73,False,282.3
2020-01-22,Electronics,304.0,480.8,44.85,True,284.0
2020-01-22,Groceries,253.1,695.0,109.58,False,265.8
2020-01-22,Sporting Goods,642.8,1447.6,128.33,False,512.9
2020-01-22,Automotive Parts,303.8,819.2,221.51,False,310.3
2020-01-23,Furniture,253.6,764.5,77.2,False,255.8
2020-01-23,Sporting Goods,530.2,1433.9,125.0,False,516.6
2020-01-23,Toys,333.3,819.9,241.61,True,339.1
2020-01-23,Beauty,323.1,539.7,164.4,False,308.1
2020-01-23,Automotive Parts,358.3,810.0,227.83,False,346.8
2020-01-23,Office Supplies,413.8,483.3,89.69,False,429.9
2020-01-23,Apparel,422.3,1239.3,171.18,False,394.1
2020-01-23,Pet Supplies,365.0,803.4,196.71,False,337.7
2020-01-23,Groceries,293.5,693.1,103.09,False,300.0
2020-01-23,Electronics,226.3,514.2,46.78,False,226.3
2020-01-24,Furniture,246.7,763.4,74.43,False,241.4
2020-01-24,Electronics,642.8,518.4,46.62,False,207.8
2020-01-24,Apparel,642.8,1212.4,172.63,True,628.15
2020-01-24,Office Supplies,377.0,489.1,89.15,False,64.55
2020-01-24,Groceries,302.6,663.0,108.99,False,286.7
2020-01-24,Pet Supplies,299.3,823.3,200.3,False,307.4
2020-01-24,Sporting Goods,525.15,1448.5,129.24,False,475.8
2020-01-24,Toys,224.8,827.8,246.16,False,232.1
2020-01-24,Automotive Parts,348.2,810.0,220.09,False,318.7
2020-01-24,Beauty,325.7,540.4,160.43,False,316.6
2020-01-25,Groceries,280.9,670.7,106.09,False,280.3
2020-01-25,Office Supplies,357.3,491.7,91.72,False,339.3
2020-01-25,Sporting Goods,462.4,1453.0,127.5,False,482.2
2020-01-25,Automotive Parts,409.4,806.5,212.68,True,317.9
2020-01-25,Pet Supplies,285.1,827.9,191.61,False,260.8
2020-01-25,Furniture,303.9,765.2,76.26,False,245.0
2020-01-25,Beauty,323.4,1016.3,163.6,False,64.55
2020-01-25,Apparel,422.6,1230.1,170.27,False,428.7
2020-01-25,Electronics,216.0,514.7,46.89,False,194.8
2020-01-25,Toys,313.75,815.9,242.74,False,239.6
2020-01-26,Toys,205.8,825.0,240.5,False,212.3
2020-01-26,Sporting Goods,384.7,1470.0,129.25,False,389.2
2020-01-26,Beauty,269.7,552.5,161.37,False,262.4
2020-01-26,Automotive Parts,308.8,815.0,216.27,False,279.0
2020-01-26,Electronics,174.8,524.9,48.16,False,166.1
2020-01-26,Pet Supplies,240.3,841.9,196.76,False,231.0
2020-01-26,Clothing,399.7,1231.3,176.0,False,414.1
2020-01-26,Furniture,236.7,769.9,73.24,False,628.15
2020-01-26,Office Supplies,348.9,496.8,90.07,False,332.8
2020-01-26,Groceries,266.0,677.0,101.62,False,241.0
2020-01-27,Beauty,256.8,555.0,164.82,False,264.5
2020-01-27,Clothing,370.2,1232.8,172.44,False,377.8
2020-01-27,Electronics,197.4,519.4,46.8,False,187.8
2020-01-27,Furniture,239.5,766.3,75.13,False,289.7
2020-01-27,Office Supplies,303.0,926.6,89.59,False,304.6
2020-01-27,Toys,316.6,826.9,234.57,True,292.1
2020-01-27,Automotive Parts,352.3,795.0,218.99,False,344.2
2020-01-27,Groceries,228.6,691.0,109.98,False,231.3
2020-01-27,Pet Supplies,230.2,850.8,194.86,False,231.7
2020-01-27,Sporting Goods,437.5,1452.0,124.22,False,420.8
2020-01-28,Automotive Parts,329.1,805.2,219.88,False,287.2
2020-01-28,Electronics,188.2,523.9,47.81,False,176.9
2020-01-28,Apparel,451.9,1219.5,169.1,False,384.8
2020-01-28,Furniture,218.5,774.4,73.18,False,204.4
2020-01-28,Office Supplies,325.8,915.2,88.17,False,325.6
2020-01-28,Pet Supplies,247.5,842.5,194.21,False,230.9
2020-01-28,Groceries,344.4,689.2,108.53,True,326.8
2020-01-28,Beauty,297.7,1021.8,162.52,False,295.4
2020-01-28,Toys,277.8,828.0,230.87,True,253.4
2020-01-28,Sporting Goods,486.6,1436.3,123.96,False,451.1
2020-01-29,Pet Supplies,249.3,837.9,194.66,False,227.4
2020-01-29,Automotive Parts,335.3,794.0,214.53,False,313.3
2020-01-29,Electronics,206.2,520.1,46.57,False,208.5
2020-01-29,Apparel,518.7,1300.9,177.92,True,492.1
2020-01-29,Groceries,271.1,675.6,108.92,False,260.9
2020-01-29,Furniture,253.3,757.2,72.96,False,244.7
2020-01-29,Beauty,287.3,1027.7,164.84,False,285.5
2020-01-29,Sporting Goods,460.0,1442.3,128.12,False,435.5
2020-01-29,Office Supplies,352.1,908.4,92.18,False,321.0
2020-01-29,Toys,219.6,409.3,238.68,False,302.8
2020-01-30,Apparel,470.0,1204.9,167.99,False,475.1
2020-01-30,Sporting Goods,479.3,1436.4,124.99,False,476.7
2020-01-30,Beauty,349.3,1012.3,166.33,False,345.5
2020-01-30,Furniture,237.4,763.7,74.11,False,245.8
2020-01-30,Pet Supplies,299.3,828.6,196.71,False,270.9
2020-01-30,Electronics,247.0,519.0,46.91,False,227.4
2020-01-30,Toys,251.3,405.7,232.84,False,259.8
2020-01-30,Groceries,289.3,679.9,107.65,False,280.4
2020-01-30,Office Supplies,385.5,890.0,91.15,False,399.9
2020-01-30,Automotive Parts,354.6,787.0,215.26,False,348.8
2020-01-31,Apparel,438.6,1218.7,168.03,False,420.5
2020-01-31,Toys,240.9,403.7,237.4,False,64.55
2020-01-31,Pet Supplies,294.8,832.2,193.59,False,277.5
2020-01-31,Automotive Parts,356.7,787.6,218.52,False,352.9
2020-01-31,Groceries,287.2,685.9,108.02,False,259.6
2020-01-31,Office Supplies,532.8,879.7,93.08,True,507.0
2020-01-31,Furniture,239.2,767.5,75.07,False,249.2
2020-01-31,Sporting Goods,542.2,1414.7,127.27,False,515.9
2020-01-31,Beauty,347.4,1016.3,166.52,False,338.0
2020-01-31,Electronics,224.4,523.3,46.54,False,220.4
2020-02-01,Sporting Goods,471.9,1435.7,124.83,False,426.5
2020-02-01,Apparel,445.3,1220.1,171.06,False,458.7
2020-02-01,Groceries,254.4,700.7,106.69,False,249.4
2020-02-01,Toys,233.4,405.3,248.77,False,216.9
2020-02-01,Electronics,234.7,521.4,46.92,False,212.2
2020-02-01,Office Supplies,387.7,887.5,91.29,False,356.5
2020-02-01,Beauty,397.35,1030.0,165.88,False,288.1
2020-02-01,Furniture,243.3,780.1,74.14,False,253.9
2020-02-01,Pet Supplies,321.3,826.4,197.77,False,302.4
2020-02-02,Sporting Goods,510.2,1397.7,126.0,False,503.4
2020-02-02,Pet Supplies,246.3,838.3,191.04,False,233.6
2020-02-02,Apparel,409.2,1229.8,172.05,False,382.8
2020-02-02,Automotive Parts,339.2,789.6,219.06,False,309.3
2020-02-02,Office Supplies,361.2,892.8,90.43,False,348.8
2020-02-02,Groceries,246.6,704.7,107.5,False,249.5
2020-02-02,Electronics,185.8,530.1,46.81,False,180.2
2020-02-02,Beauty,269.1,1036.5,162.91,False,277.2
2020-02-02,Toys,212.0,1722.47,237.11,False,218.9
2020-02-02,Furniture,223.2,789.2,74.94,False,218.2
2020-02-03,Sporting Goods,490.2,1433.7,129.63,False,453.2
2020-02-03,Automotive Parts,322.7,796.6,215.46,False,304.9
2020-02-03,Groceries,241.2,706.7,108.0,False,252.0
2020-02-03,Sporting Goods,497.6,1423.3,126.03,False,493.1
2020-02-03,Electronics,283.8,531.9,47.61,True,288.2
2020-02-03,Pet Supplies,224.1,846.1,200.93,False,220.1
2020-02-03,Automotive Parts,277.6,560.3,217.79,False,64.55
2020-02-03,Toys,220.7,819.8,240.19,False,224.3
2020-02-03,Apparel,422.6,1230.8,164.21,False,438.8
2020-02-03,Furniture,303.9,788.0,74.95,False,208.6
2020-02-03,Beauty,272.4,1036.1,156.97,False,273.8
2020-02-03,Office Supplies,303.9,912.3,91.68,False,286.1
2020-02-04,Automotive Parts,307.5,796.7,218.05,False,301.7
2020-02-04,Furniture,195.6,799.2,75.09,False,179.6
2020-02-04,Groceries,248.7,704.3,107.53,False,259.3
2020-02-04,Beauty,361.4,1110.2,166.94,False,387.5
2020-02-04,Electronics,188.3,537.5,46.89,False,178.9
2020-02-04,Office Supplies,343.2,819.8,91.84,False,323.6
2020-02-04,Groceries,267.4,644.3,106.22,False,265.1
2020-02-04,Apparel,388.3,824.7,168.85,False,64.55
2020-02-04,Apparel,423.6,1229.7,172.54,False,414.6
2020-02-04,Pet Supplies,212.3,840.7,196.24,False,310.6
2020-02-05,Groceries,269.3,624.5,108.29,False,274.5
2020-02-05,Sporting Goods,474.2,1441.6,128.58,False,495.5
2020-02-05,Furniture,214.2,797.4,76.32,False,194.5
2020-02-05,Electronics,248.4,528.7,47.16,False,217.8
2020-02-05,Toys,275.7,734.5,242.3,False,285.1
2020-02-05,Beauty,315.9,1022.5,162.26,False,320.5
2020-02-05,Groceries,248.9,700.9,104.3,False,229.2
2020-02-05,Pet Supplies,233.4,836.0,192.64,False,235.4
2020-02-05,Automotive Parts,364.6,777.7,213.88,False,333.0
2020-02-05,Office Supplies,345.8,900.7,91.35,False,332.6
2020-02-05,Apparel,437.6,1230.9,173.12,False,408.9
2020-02-06,Sporting Goods,511.1,1434.4,127.43,False,476.5
2020-02-06,Automotive Parts,350.2,784.3,212.92,False,327.3
2020-02-06,Beauty,345.7,1009.0,162.19,False,339.6
2020-02-06,Pet Supplies,255.5,834.5,197.7,False,230.8
2020-02-06,Office Supplies,365.5,900.3,92.65,False,375.4
2020-02-06,Clothing,388.6,1318.5,171.82,False,395.7
2020-02-06,Furniture,341.8,771.2,74.55,True,345.6
2020-02-06,Furniture,244.1,784.6,73.4,False,227.2
2020-02-06,Apparel,430.1,1233.4,167.03,False,446.8
2020-02-06,Toys,218.7,810.7,234.45,False,226.4
2020-02-06,Electronics,248.4,518.1,45.71,False,258.4
2020-02-06,Pet Supplies,292.2,819.9,194.81,False,270.5
2020-02-06,Groceries,185.7,623.7,105.9,False,186.1
2020-02-06,Toys,642.8,707.4,237.11,False,290.9
2020-02-06,Beauty,374.3,1102.7,160.69,False,361.0
2020-02-06,Electronics,313.3,546.2,46.78,True,325.6
2020-02-07,Electronics,246.6,521.5,46.78,False,258.2
2020-02-07,Apparel,458.8,1224.6,173.91,False,413.2
2020-02-07,Furniture,303.9,782.8,76.47,False,222.0
2020-02-07,Automotive Parts,354.9,772.2,217.94,False,327.0
2020-02-07,Beauty,309.0,1030.6,171.4,False,292.6
2020-02-07,Toys,240.0,796.2,237.84,False,233.5
2020-02-07,Pet Supplies,292.7,772.6,193.83,False,268.6
2020-02-07,Pet Supplies,287.7,819.9,196.57,False,290.3
2020-02-08,Pet Supplies,271.9,829.9,195.19,False,261.3
2020-02-08,Automotive Parts,335.9,789.4,218.72,False,304.9
2020-02-08,Apparel,557.6,1223.4,168.97,True,438.8
2020-02-08,Office Supplies,357.9,912.2,89.23,False,373.5
2020-02-08,Sporting Goods,515.0,1428.2,130.81,False,487.3
2020-02-08,Electronics,246.1,528.0,48.02,False,248.1
2020-02-08,Furniture,198.9,793.3,74.04,False,180.5
2020-02-09,Beauty,280.0,1043.5,156.79,False,276.4
2020-02-09,Beauty,354.4,1074.8,161.77,False,337.1
2020-02-09,Electronics,213.9,411.4,47.43,False,207.5
2020-02-09,Office Supplies,326.2,846.7,90.77,False,304.3
2020-02-09,Groceries,226.9,591.7,107.5,False,219.8
2020-02-09,Toys,219.2,805.8,233.22,False,213.3
2020-02-09,Office Supplies,428.2,928.7,86.15,True,393.7
2020-02-09,Apparel,426.6,1224.7,170.1,False,429.4
2020-02-09,Sporting Goods,498.0,1426.5,131.57,False,507.3
2020-02-09,Groceries,258.8,687.5,110.75,False,260.2
2020-02-09,Pet Supplies,642.8,825.1,189.99,False,246.4
2020-02-09,Furniture,211.6,792.6,73.59,False,198.9
2020-02-10,Automotive Parts,310.0,800.9,219.94,False,315.1
2020-02-10,Toys,183.3,803.3,229.93,False,169.9
2020-02-10,Pet Supplies,247.3,827.4,194.94,False,241.9
2020-02-10,Office Supplies,533.4,810.1,92.8,True,533.4
2020-02-10,Electronics,560.8,416.2,48.25,False,206.5
2020-02-10,Pet Supplies,394.4,780.1,195.55,False,399.8
2020-02-10,Apparel,375.7,1240.9,167.72,False,378.1
2020-02-10,Furniture,179.1,791.3,73.99,False,164.4
2020-02-10,Groceries,223.1,700.8,107.01,False,215.4
2020-02-10,Office Supplies,314.7,923.8,88.7,False,294.8
2020-02-10,Furniture,371.9,779.1,74.43,False,337.4
2020-02-11,Groceries,210.8,600.3,108.87,False,191.6
2020-02-11,Pet Supplies,236.5,827.9,198.58,False,214.5
2020-02-11,Electronics,112.8,527.1,46.39,False,102.2
2020-02-11,Electronics,201.0,254.2,47.64,False,64.55
2020-02-11,Automotive Parts,327.0,806.6,217.8,False,326.4
2020-02-11,Beauty,320.5,1036.4,165.95,False,317.9
2020-02-11,Toys,228.2,787.0,229.63,False,236.2
2020-02-11,Automotive Parts,266.6,676.0,210.93,False,271.3
2020-02-11,Furniture,342.2,781.4,76.62,False,320.2
2020-02-11,Sporting Goods,602.1,1437.0,132.56,True,624.6
2020-02-12,Clothing,448.7,1226.2,173.9,False,418.4
2020-02-12,Electronics,248.4,255.9,47.11,False,203.6
2020-02-12,Toys,248.1,784.8,241.1,False,223.7
2020-02-12,Pet Supplies,256.1,821.6,200.73,False,236.5
2020-02-12,Furniture,303.9,785.2,74.27,False,289.7
2020-02-12,Beauty,459.3,1049.3,160.17,True,473.9
2020-02-12,Sporting Goods,448.1,1448.6,128.32,False,429.9
